STATEFP,COUNTYFP,STATE,COUNTY,Any_poultry,ER2023,A1B45,A1B85,A245,A285,B145,B185,B245,B285
6,83,California,Santa Barbara,102,13.97647119,11.71891187,8.249076793,11.84052758,8.367326233,11.29550055,7.967935438,10.64650307,7.454372493
6,85,California,Santa Clara,91,19.62101196,13.90448042,9.452798775,13.90264123,9.455756738,14.01943362,9.428408929,13.41780685,8.698914508
6,87,California,Santa Cruz,85,13.44264498,9.390125445,6.749724005,9.716339628,7.097806256,9.465869961,6.621412684,9.217632953,6.273968489
6,89,California,Shasta,270,17.64766212,12.13297747,9.148981032,12.36913423,9.300736493,11.93971861,9.128691942,11.36409497,8.887351027
6,91,California,Sierra,0,7.180694098,11.51947913,11.05029765,11.74195084,11.22579363,11.85648752,11.2823067,11.89177637,11.33627033
6,93,California,Siskiyou,94,14.24323195,12.58368041,10.15439623,12.65924875,10.13022313,12.55887457,10.11103263,12.33111519,10.03379548
6,95,California,Solano,125,20.53889003,13.95793576,9.912513531,14.42887047,10.23325816,12.51444752,9.205059617,11.71620412,8.555176614
6,97,California,Sonoma,351,14.88707993,9.493309549,6.627449025,9.945967201,6.978373731,9.076795413,6.311380706,7.529638685,5.239014731
6,99,California,Stanislaus,237,13.95110713,11.20455523,8.292234004,11.19450101,8.253267845,10.91533124,8.014322691,9.445316101,7.064492826
6,101,California,Sutter,46,14.75028653,9.746473514,8.397637035,9.996284274,8.420022758,10.2996008,9.030778588,9.759814324,8.351410812
6,103,California,Tehama,152,14.18999169,8.547712023,7.015392498,8.545194672,7.017591159,8.662804295,7.130135843,8.576108133,7.152348001
6,105,California,Trinity,35,8.48762492,10.61512881,8.542572149,10.58942313,8.559116955,10.25075283,8.341968373,10.40019222,8.385231513
6,107,California,Tulare,132,12.17019257,12.31866648,9.593947928,12.61795661,9.779625484,12.09227522,9.81143396,11.19478018,9.52286037
6,109,California,Tuolumne,77,13.48177937,12.02248272,11.41077067,12.19389514,11.58728525,11.86186973,11.29415404,11.81086921,11.21592798
6,111,California,Ventura,124,14.41637325,13.90095031,10.45543909,13.81427847,10.44974725,13.97928922,9.915199611,13.22954642,9.309402797
6,113,California,Yolo,82,22.31765146,10.10915515,7.603431536,10.10633212,7.615570959,9.924110491,7.799812229,10.14014573,8.206014833
6,115,California,Yuba,158,17.98339633,9.827938743,7.759666565,10.09935436,7.942472579,9.524137742,7.705762674,9.176779684,7.427204925
8,1,Colorado,Adams,204,31.48408455,17.25513869,16.51528006,18.2898893,16.8654258,16.41822729,15.83265301,15.68573101,15.28164068
8,3,Colorado,Alamosa,37,14.31213451,14.87130471,13.9949898,15.23884228,14.26988464,15.03324647,14.27639331,14.81036019,14.12383843
8,5,Colorado,Arapahoe,197,24.43797635,20.30384881,17.93848325,20.54516447,18.19456272,19.43283365,17.03758519,18.84790546,16.29308144
8,7,Colorado,Archuleta,57,19.76567273,11.37470439,10.43490321,11.37624482,10.4550433,11.26078669,10.32058114,11.28849277,10.31106503
8,9,Colorado,Baca,21,13.99031417,9.844890674,9.847689456,9.75821211,9.829299911,10.00163454,9.961177138,8.905133327,8.961115639
8,11,Colorado,Bent,8,16.19108524,11.76637064,10.76666908,11.89312001,10.91230604,11.43814469,10.17806118,11.4695986,10.26386639
8,13,Colorado,Boulder,192,22.4947667,19.28811303,16.84493333,19.31438641,16.87776012,18.49192137,16.03733391,17.31176149,14.91247892
8,14,Colorado,Broomfield,3,29.68398859,22.09933851,19.19598055,21.93793975,19.05993133,22.60192114,19.49596877,22.98932166,19.84679344
8,15,Colorado,Chaffee,53,14.92493501,11.69828282,11.61267338,11.73858009,11.71922455,11.79471778,11.62088153,11.71807245,11.41154893
8,17,Colorado,Cheyenne,3,5.249413858,11.57799892,11.93891144,11.47487165,11.90121625,11.3837117,11.61016969,10.72637321,10.6726352
8,19,Colorado,Clear Creek,1,5.779458397,10.67448352,10.7754712,10.49154999,10.69380819,10.68386746,10.75182443,10.60556279,10.68996191
8,21,Colorado,Conejos,58,6.949927045,13.85265016,12.71333037,14.15563311,12.83076113,13.6602561,12.70652935,13.32132878,12.39982291
8,23,Colorado,Costilla,4,26.89567716,11.9125449,10.59964451,11.84146478,10.5399264,12.01874296,10.86128127,11.52478459,10.44509477
8,25,Colorado,Crowley,25,18.87555282,13.6812757,12.37150477,13.63823108,12.38267012,13.18744355,11.53816023,13.23352897,11.60355504
8,27,Colorado,Custer,42,5.842794521,10.68727001,9.710459969,10.81805293,9.867663982,10.61515564,9.746255375,10.51968276,9.776993857
8,29,Colorado,Delta,319,26.44818056,13.12289286,12.01460502,14.60254812,12.68299772,13.44478775,12.38840234,12.94212008,12.19632997
8,31,Colorado,Denver,7,26.23295493,22.9035248,20.49166276,22.48252108,20.18393605,22.98611705,20.43981509,23.00979156,20.37157381
8,33,Colorado,Dolores,26,8.721596366,11.5155181,10.71644577,11.622322,10.77534913,11.40756535,10.64008179,11.07604472,10.28432955
8,35,Colorado,Douglas,270,16.31654435,12.9554432,10.50721235,13.09958791,10.63316425,12.78690373,10.44646943,12.10716195,10.08077602
8,37,Colorado,Eagle,31,14.58401166,11.2699229,11.33261143,11.20741173,11.30178408,11.43267388,11.40552674,11.49920735,11.40068842
8,39,Colorado,Elbert,481,5.497705129,11.33413235,11.86322701,11.46581242,11.96602584,10.54692406,10.86820374,10.46862194,10.80237853
8,41,Colorado,El Paso,376,15.13954905,14.03434987,12.24907107,14.48636304,12.6150647,13.14179461,11.38987248,12.99537677,11.11189193
8,43,Colorado,Fremont,140,15.0390223,12.08820326,10.69055926,12.1245826,10.7597263,11.5665624,10.34214955,11.32817849,10.2152043
8,45,Colorado,Garfield,133,16.73082615,11.92035205,11.18150844,12.42185625,11.48379934,12.01726773,11.20939478,12.05894453,11.28216523
8,47,Colorado,Gilpin,9,4.814764581,11.24573289,11.50478262,11.19207806,11.42706528,11.097394,11.409131,11.18320735,11.40333002
8,49,Colorado,Grand,39,10.66008925,12.69793903,12.81245311,12.77842993,12.90390835,12.3029905,12.46064887,12.1750677,12.35507098
8,51,Colorado,Gunnison,36,11.38148362,11.77825034,11.79968934,11.79089125,11.83114826,11.75525341,11.77598785,11.68054781,11.72064948
8,53,Colorado,Hinsdale,0,16.03459631,11.53342408,11.62072873,11.52741205,11.60180694,11.54910542,11.61032305,11.54238577,11.60255454
8,55,Colorado,Huerfano,60,10.46358927,10.08192837,9.338612869,10.25696567,9.594132726,9.860535559,9.186292333,9.903147333,9.234923351
8,57,Colorado,Jackson,16,21.33910929,11.7465199,11.5199968,11.70003479,11.5130714,12.66936109,12.28180064,12.83074873,12.54642499
8,59,Colorado,Jefferson,145,21.61528904,18.23029874,16.18924378,18.2876781,16.19327323,18.33643087,16.23836873,18.22535532,15.92659801
8,61,Colorado,Kiowa,10,19.1602364,14.06121963,13.19442669,14.08026581,13.08276777,12.92962403,12.09810005,12.78753106,11.71287502
8,63,Colorado,Kit Carson,24,13.23663371,9.669977965,11.30269519,9.599195368,11.42832996,9.190965905,10.79337782,8.9157243,9.867333146
8,65,Colorado,Lake,0,6.141752785,12.24094879,12.55516459,12.24743847,12.53809768,12.19887956,12.5310904,12.46234123,12.6720149
8,67,Colorado,La Plata,237,22.34253292,12.16029254,10.97257481,12.87000828,11.38366559,12.06852246,10.90044799,11.81860207,10.8470922
8,69,Colorado,Larimer,419,23.0022763,16.53808305,13.98336331,16.62659975,14.09112944,16.49195154,14.01388818,15.66544705,13.30368187
8,71,Colorado,Las Animas,53,6.84295524,8.35593652,7.96576692,8.423728682,8.092875922,8.019131889,7.659757884,8.012398029,7.624017571
8,73,Colorado,Lincoln,40,8.677479205,11.99375555,12.85271371,12.15080514,12.99971306,12.60103299,12.88843186,11.35933718,11.62143654
8,75,Colorado,Logan,82,16.59382847,14.02498708,14.77229054,13.97721221,14.8556198,13.99474097,14.77833687,13.46902158,14.11060874
8,77,Colorado,Mesa,614,22.2295561,13.0987414,11.7060054,13.66366974,11.96780784,13.15671802,11.68319046,12.6171753,11.44477141
8,79,Colorado,Mineral,2,6.966936034,11.29719682,10.99345058,11.36179116,11.04256992,11.17977204,10.92632196,11.155978,10.91828797
8,81,Colorado,Moffat,77,17.63166808,10.93709779,10.44427927,10.939013,10.44419508,10.87296347,10.43422698,10.77339177,10.35178363
8,83,Colorado,Montezuma,165,19.85619355,10.56844572,9.741815111,10.68777484,9.736478529,10.89760196,10.07002025,10.82857178,9.909095832
8,85,Colorado,Montrose,161,14.71607295,11.37879258,10.59813334,12.2197486,11.17204027,12.05190473,11.17331654,11.69642889,11.10241257
8,87,Colorado,Morgan,82,14.1549348,14.56318907,15.18467258,14.61399303,15.02385397,14.3181362,14.8179208,13.52925879,14.05714979
8,89,Colorado,Otero,46,9.452990043,12.13416636,10.85760421,12.15825368,10.99422588,11.77324213,10.4397576,11.68806224,10.37054178
8,91,Colorado,Ouray,11,8.924554441,11.79570719,11.65991898,11.8686377,11.66239235,11.55852372,11.46301035,11.56207016,11.39195919
8,93,Colorado,Park,61,9.052539975,12.22280009,11.95567762,12.19048226,11.85439189,12.17046295,11.83525294,12.16608926,11.83396783
8,95,Colorado,Phillips,15,13.59234466,13.13761143,13.83037768,13.56883703,14.00990526,13.08459836,13.81857516,12.61669049,13.58196239
8,97,Colorado,Pitkin,15,12.87610859,10.97724339,10.9789223,10.99178409,10.97746499,10.85069142,10.87609274,10.8374165,10.85128591
8,99,Colorado,Prowers,17,15.89654982,12.91784907,11.67772504,12.67337996,11.50613391,11.48091827,10.33530315,11.55066395,10.30620112
8,101,Colorado,Pueblo,140,26.13540633,12.85305004,10.80094848,12.89921327,10.86164521,11.90370249,10.46981339,11.41388146,10.51895734
8,103,Colorado,Rio Blanco,39,17.96832694,10.56504478,10.09689211,10.57547214,10.11182441,10.64129375,9.931755689,10.71311073,9.957847995
8,105,Colorado,Rio Grande,21,24.19643898,14.06764207,12.38160571,15.23870437,13.04323219,14.00043797,12.49724225,13.75651549,12.25934361
8,107,Colorado,Routt,136,12.83087479,12.00759717,11.4839089,11.97357688,11.46734931,11.8810882,11.37743006,11.78883627,11.3107312
8,109,Colorado,Saguache,49,11.39602843,12.1504882,11.03140778,12.14247797,11.04979704,12.02884445,11.02769056,11.47112284,10.59715128
8,111,Colorado,San Juan,0,5.724114229,10.86364764,10.69742936,10.826213,10.69333093,10.65524204,10.56950561,10.65772151,10.56961009
8,113,Colorado,San Miguel,9,12.47322944,11.20186033,11.06685347,11.33723383,11.15151105,10.80802237,10.78045763,10.74456426,10.67067156
8,115,Colorado,Sedgwick,11,14.16194452,14.8482414,14.86539548,15.02408334,14.87894748,14.88034776,14.95524367,14.5879409,14.79382056
8,117,Colorado,Summit,14,5.994915265,11.77526581,12.35765267,11.84894646,12.41539621,11.72122458,12.3373709,11.75302067,12.31855316
8,119,Colorado,Teller,42,10.92353905,11.96845168,10.89443612,12.02216259,10.92775266,11.93154583,10.89476316,11.58286646,10.53859867
8,121,Colorado,Washington,31,19.59592145,12.67728681,13.44468173,13.00554174,13.68400434,12.4798811,13.32776648,11.52399496,12.16790192
8,123,Colorado,Weld,913,20.98584006,14.27680954,14.32366651,14.15207991,14.2639558,14.76253818,14.64588037,13.95429084,13.8799297
8,125,Colorado,Yuma,57,12.89344998,12.52400222,12.89088215,12.64005259,12.96354848,12.40306828,12.76018651,12.06975133,12.3893037
9,110,Connecticut,Capitol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,120,Connecticut,Greater Bridgeport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,130,Connecticut,Lower Connecticut River Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,140,Connecticut,Naugatuck Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,150,Connecticut,Northeastern Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,160,Connecticut,Northwest Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,170,Connecticut,South Central Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,180,Connecticut,Southeastern Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,190,Connecticut,Western Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,Delaware,Kent,240,28.95736368,13.946098,10.94610437,14.88947879,11.52924845,12.86015377,10.42734383,12.59260517,10.24708726
10,3,Delaware,New Castle,64,18.74870674,18.53103246,15.32056006,18.32438759,15.21749513,17.04596707,14.46011702,16.4556062,14.21858291
10,5,Delaware,Sussex,500,13.62545902,12.55345217,10.01672801,13.62645646,10.92944016,12.98196206,10.30523656,13.07747912,10.34179023
11,1,District of Columbia,District of Columbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,Florida,Alachua,271,4.469848917,7.606831638,7.064563953,7.57400776,7.105908224,7.164753409,6.500969771,6.3105245,5.653301615
12,3,Florida,Baker,91,0.650998505,6.009527522,5.989415533,5.722443629,5.685109706,5.561776099,5.533788296,5.54027256,5.483191144
12,5,Florida,Bay,42,3.029967171,7.624120515,7.750444004,7.912195677,8.149605242,7.919480566,7.963557806,8.049559156,8.170523384
12,7,Florida,Bradford,70,0.826422139,6.500611984,5.971466496,7.742487867,6.987951368,5.613835277,5.177058042,4.949216903,4.765163758
12,9,Florida,Brevard,94,3.456630951,4.484890978,4.726535108,4.953782018,5.139569297,3.685946946,4.006106071,3.585508194,3.850835265
12,11,Florida,Broward,81,1.290064024,3.338065052,3.639564887,3.407963698,3.675659816,3.419592632,3.698714049,3.429296083,3.695047344
12,13,Florida,Calhoun,40,0.77309894,7.094001244,7.23266461,7.950742739,8.197543372,7.223533592,7.351351082,7.230421767,7.306029464
12,15,Florida,Charlotte,37,2.753825359,4.84273072,5.049385428,5.247732475,5.404080496,4.193865119,4.438931506,4.132517045,4.40722119
12,17,Florida,Citrus,153,3.391675093,5.845404097,5.773625632,5.878759925,5.798714665,5.835830779,5.739019715,5.448806041,5.364378235
12,19,Florida,Clay,95,6.130813651,7.366388098,6.812539256,7.780551692,7.286353006,5.902460395,5.342624176,5.657656424,5.132596395
12,21,Florida,Collier,41,2.771357855,3.161372184,3.577978315,3.230385118,3.636448112,3.433256993,3.707700228,3.832308268,3.947201621
12,23,Florida,Columbia,176,4.244521749,5.117659685,5.04625463,5.625068228,5.503872864,4.790887405,4.841891799,4.739013568,4.864880333
12,27,Florida,DeSoto,58,1.537068604,4.522488551,4.736531615,4.180112245,4.461518393,3.805887602,3.982244703,3.67104393,3.842506526
12,29,Florida,Dixie,30,5.091682466,4.279368775,4.350955551,4.684601257,4.687434354,4.812532403,4.796633214,5.021757804,5.008480172
12,31,Florida,Duval,56,6.713105509,6.908871337,6.962452139,7.049571424,7.132595166,6.962573966,7.060312497,7.127906736,7.246316343
12,33,Florida,Escambia,67,4.261756101,8.591179001,8.964793746,8.798254605,9.198556385,8.13721669,8.663139085,8.188365078,8.534793034
12,35,Florida,Flagler,14,1.205534116,4.892640206,4.962862761,6.065623244,5.988217987,5.009370182,4.952436081,4.52722553,4.482895861
12,37,Florida,Franklin,9,3.146279759,5.071777024,5.4587203,4.952014261,5.397735046,5.916642381,6.198845991,6.580497447,6.776369957
12,39,Florida,Gadsden,73,2.381401659,6.966265776,6.399164799,7.202050364,6.82243015,6.167089627,5.901199747,6.13497354,6.017113708
12,41,Florida,Gilchrist,93,0.878875015,5.57722857,5.546108592,6.318937566,6.165624373,5.36528218,5.298120502,5.349778086,5.226812531
12,43,Florida,Glades,27,2.462798559,3.750406923,4.348999804,3.523913482,4.145505428,3.700189239,4.216479937,3.902820322,4.345490424
12,45,Florida,Gulf,3,2.447874079,6.310649806,6.642113576,5.98112939,6.358210412,6.877269223,7.113777705,7.486945115,7.630282675
12,47,Florida,Hamilton,38,1.285290369,5.580326235,5.623499798,6.079758933,6.052832434,5.459675344,5.477302816,5.425564258,5.466514091
12,49,Florida,Hardee,70,0.889126391,4.68920056,4.91391375,4.408606825,4.653723919,3.844285894,4.091022657,3.402410093,3.669772355
12,51,Florida,Hendry,19,1.397555619,4.085876937,4.41451516,4.16296402,4.475270362,3.982900737,4.19254101,3.681789046,3.88061979
12,53,Florida,Hernando,175,3.46165938,5.436961791,5.480422614,5.685177483,5.741154782,5.534279713,5.541693605,5.093778972,5.114531989
12,55,Florida,Highlands,96,2.559081757,4.696242243,4.958094811,4.643451958,4.905931652,4.821208384,4.946832857,4.801322632,4.922840265
12,57,Florida,Hillsborough,270,4.754389213,5.735045108,6.063917752,5.855152877,6.163857643,4.806086327,5.197684767,4.895879158,5.252121738
12,59,Florida,Holmes,95,1.238452721,7.426927955,7.554409858,9.157871686,9.230361901,7.354707805,7.421785676,7.253317324,7.338806212
12,61,Florida,Indian River,64,1.557101523,3.802774892,4.249415541,4.001393839,4.498545759,3.637410994,3.925065321,3.76680805,4.002060789
12,63,Florida,Jackson,96,3.398490257,8.807839611,9.291450336,9.826549826,10.12540122,8.084957663,8.517375655,7.857509965,8.21989591
12,65,Florida,Jefferson,88,2.094208117,5.086491171,5.193540422,5.565023105,5.542065959,5.541302439,5.675119269,5.575048527,5.68667508
12,67,Florida,Lafayette,37,0.511595923,4.611891984,5.04064674,4.640900757,5.06877282,4.952872559,5.337276504,4.801608777,5.198116862
12,69,Florida,Lake,243,4.524650385,6.628490154,6.334946885,6.696506434,6.389445678,5.66792068,5.512536539,5.025879631,4.959712428
12,71,Florida,Lee,146,2.716343406,5.139127839,5.832338282,5.336383775,6.036139844,4.415138904,5.160392914,4.63908281,5.276831816
12,73,Florida,Leon,70,6.681612668,8.120169503,7.649064731,8.094765222,7.614724153,7.410130766,6.870190567,7.467101554,6.943651741
12,75,Florida,Levy,121,2.035595178,4.655709352,4.556626191,4.798175321,4.771889117,4.349810535,4.15877942,4.169524163,3.904675453
12,77,Florida,Liberty,33,0.75227863,5.731704844,6.137747688,5.863053646,6.329163982,5.844535681,6.194014546,6.076064174,6.371481308
12,79,Florida,Madison,71,1.105252753,5.446647344,5.614084912,5.930036976,6.198102636,5.54338473,5.680821027,5.476312236,5.620104786
12,81,Florida,Manatee,98,4.865619844,4.511561551,4.972247672,4.478874597,4.985092946,4.382519883,4.695692408,4.355747604,4.606958861
12,83,Florida,Marion,523,4.695161204,6.478531347,5.852510537,6.97509107,6.393689039,6.002488948,5.448396592,5.8444799,5.208113182
12,85,Florida,Martin,106,1.592291231,4.737918749,5.087376804,5.036067577,5.40912556,3.806727764,4.067251879,3.642688051,3.821726294
12,86,Florida,Miami-Dade,283,1.005142002,2.981089368,3.235683381,2.985400108,3.225357423,3.202109751,3.445625874,2.852833843,3.096749577
12,87,Florida,Monroe,0,0.865322274,10.54830159,11.45061152,10.68461931,11.64217328,10.51871482,11.47129247,10.554458,11.43978306
12,89,Florida,Nassau,91,4.126438444,5.532033956,5.468272602,6.645871785,6.400551631,5.146221809,5.113301502,4.923882344,4.876368136
12,91,Florida,Okaloosa,74,6.554032195,7.954406077,7.800612327,8.288096353,8.11739625,7.654606454,7.532148954,7.544999001,7.59211768
12,93,Florida,Okeechobee,47,1.208735657,4.50778693,4.82132966,4.559056146,4.897380094,4.644544405,4.792954837,4.52850426,4.673115446
12,95,Florida,Orange,80,8.095314716,6.114824754,6.312629284,6.021845908,6.375160809,5.806532681,6.028089165,5.950769103,6.207019715
12,97,Florida,Osceola,47,7.417181527,4.521502811,4.732762604,4.503075788,4.735539184,4.470100288,4.699192625,4.389386054,4.581985066
12,99,Florida,Palm Beach,176,3.299920889,4.455398298,4.872472288,4.617242446,5.032111718,4.051184157,4.361432758,4.038029717,4.313922353
