STATEFP,COUNTYFP,STATE,COUNTY,Longitude,Latitude,Poultry,2099A1B45,2099A245,2099B145,2099B245,2099A1B85,2099A285,2099B185,2099B285
6,33,California,Lake,-122.7533903,39.10002684,84,-8.368689803,-8.392682684,-8.468885584,-8.575364273,-11.42044504,-11.3805818,-11.42694297,-11.46479237
6,35,California,Lassen,-120.594315,40.673589,82,-3.604970016,-3.745996001,-3.735688985,-3.774533009,-4.957707819,-5.075240597,-5.102673833,-5.124704641
6,37,California,Los Angeles,-118.2246801,34.32188003,139,-3.612333978,-3.599540589,-3.662607607,-4.048488016,-5.738934779,-5.727862293,-5.891066262,-6.126814147
6,39,California,Madera,-119.7626732,37.21799338,89,-5.53853519,-5.477097031,-6.1139355,-6.765525992,-8.911176364,-8.831157901,-9.305428214,-9.857569559
6,41,California,Marin,-122.7235573,38.07350926,32,-3.207603123,-3.262465552,-3.970866704,-5.252074339,-6.456549159,-6.465449111,-6.760636624,-7.696142447
6,43,California,Mariposa,-119.9054299,37.58151051,88,4.832103219,4.87515545,4.609520498,4.301097349,1.850255877,1.951604441,1.687074529,1.488243687
6,45,California,Mendocino,-123.3914679,39.44022806,117,-3.462361708,-3.29365651,-3.640555617,-3.827736433,-5.03043795,-4.87446011,-5.196554936,-5.169596399
6,47,California,Merced,-120.717673,37.19187225,101,-9.757483175,-9.766426229,-9.241953689,-10.42890875,-11.89829529,-12.13186888,-11.28156174,-12.50864887
6,49,California,Modoc,-120.7250155,41.58981652,45,-4.455205618,-4.46254158,-4.548030174,-4.571578257,-5.629390811,-5.622281533,-5.6805189,-5.719381494
6,51,California,Mono,-118.8868417,37.9390878,9,3.946542085,3.919459776,3.937985721,3.980069007,3.570479713,3.515618204,3.52546938,3.552052967
6,53,California,Monterey,-121.2388043,36.21706861,93,-0.114471284,0.029836808,-0.350142154,-0.919855551,-3.432423691,-3.134068338,-3.523783005,-3.944300277
6,55,California,Napa,-122.3306374,38.50695379,118,-10.36747826,-10.263969,-10.7823675,-11.59382427,-13.51933057,-13.38924997,-13.81350535,-14.21064357
6,57,California,Nevada,-120.7688611,39.30133093,154,-1.250018213,-1.167076891,-1.491860585,-1.791960579,-4.254056257,-4.233598116,-4.293693239,-4.478221454
6,59,California,Orange,-117.7609304,33.70306095,15,-8.773411184,-8.778367804,-8.875929926,-9.130693873,-11.72012173,-11.7310803,-11.72829201,-11.84227187
6,61,California,Placer,-120.7176794,39.06342384,329,-4.375666035,-4.266362504,-4.491725966,-4.834594783,-7.464905736,-7.227545849,-7.846665762,-8.521650241
6,63,California,Plumas,-120.8385475,40.00464187,47,-7.573211471,-7.532810365,-7.463380215,-7.445220582,-8.112064953,-8.044927653,-7.931166944,-7.92233935
6,65,California,Riverside,-115.9937868,33.74364976,298,0.14925226,0.168365199,0.138361753,-1.635383802,-0.59731235,-0.564798956,-0.584478691,-1.992296125
6,67,California,Sacramento,-121.3442573,38.44931945,209,-10.18830771,-10.34233419,-10.36581469,-11.70100222,-13.98918431,-14.18398638,-14.25547935,-15.07314681
6,69,California,San Benito,-121.0749732,36.60567838,49,1.113223754,1.304789544,0.434998289,0.451973756,-1.100650175,-0.933914109,-1.488543923,-1.664970569
6,71,California,San Bernardino,-116.1784578,34.84138123,139,-0.332609316,-0.223759327,-0.320311717,-1.044547995,-0.174417358,-0.104388311,-0.185294015,-0.722243161
6,73,California,San Diego,-116.7350435,33.0342615,408,-0.598729915,-0.604103597,-0.942736082,-1.702173511,-2.777359537,-2.794016629,-3.03170809,-3.440123016
6,75,California,San Francisco,-122.4450278,37.75558768,0,2.112455698,2.115014155,1.756722924,1.764346328,0.011807685,0.013097101,-0.335322486,-0.340507589
6,77,California,San Joaquin,-121.2714281,37.93477164,253,-4.019284335,-4.2874142,-4.941448879,-6.298949635,-8.003306956,-8.153190002,-8.607427709,-9.589665208
6,79,California,San Luis Obispo,-120.404348,35.38710614,305,-0.674323325,-0.53441779,-1.398369839,-2.53162664,-4.135711003,-3.990135976,-4.698860459,-5.559707921
6,81,California,San Mateo,-122.3290779,37.42279092,40,1.285586265,1.256157989,1.084119542,1.16858612,-2.520689298,-2.482341341,-2.698349017,-2.708894982
6,83,California,Santa Barbara,-120.0168768,34.67293208,102,-2.257559319,-2.135943613,-2.680970641,-3.32996812,-5.727394399,-5.609144961,-6.008535756,-6.5220987
6,85,California,Santa Clara,-121.6951394,37.2317896,91,-5.716531533,-5.71837073,-5.601578334,-6.203205105,-10.16821318,-10.16525522,-10.19260303,-10.92209745
6,87,California,Santa Cruz,-122.0017991,37.05623513,85,-4.052519531,-3.726305348,-3.976775015,-4.225012023,-6.692920973,-6.344838721,-6.821232292,-7.168676487
6,89,California,Shasta,-122.0405095,40.76373952,270,-5.514684653,-5.278527892,-5.707943519,-6.283567157,-8.498681094,-8.346925632,-8.518970183,-8.760311097
6,91,California,Sierra,-120.5160747,39.58034872,0,4.33878503,4.561256744,4.675793423,4.711082274,3.869603549,4.045099531,4.101612602,4.155576237
6,93,California,Siskiyou,-122.5403617,41.5926909,94,-1.659551544,-1.583983198,-1.684357382,-1.912116756,-4.088835724,-4.113008824,-4.132199317,-4.20943647
6,95,California,Solano,-121.9328456,38.26997409,125,-6.58095427,-6.110019558,-8.024442508,-8.822685906,-10.6263765,-10.30563187,-11.33383041,-11.98371341
6,97,California,Sonoma,-122.8882497,38.52901782,351,-5.393770382,-4.941112729,-5.810284517,-7.357441245,-8.259630904,-7.908706198,-8.575699223,-9.6480652
6,99,California,Stanislaus,-120.9976896,37.55914698,237,-2.746551897,-2.756606125,-3.035775889,-4.505791029,-5.658873126,-5.697839287,-5.936784441,-6.886614306
6,101,California,Sutter,-121.694838,39.03457629,46,-5.003813012,-4.754002251,-4.450685727,-4.990472201,-6.352649489,-6.330263768,-5.719507938,-6.398875714
6,103,California,Tehama,-122.2341161,40.1255746,152,-5.642279664,-5.644797016,-5.527187394,-5.613883554,-7.174599189,-7.172400531,-7.059855845,-7.037643686
6,105,California,Trinity,-123.1126398,40.65069828,35,2.127503886,2.101798208,1.76312791,1.912567305,0.054947229,0.071492035,-0.145656547,-0.102393407
6,107,California,Tulare,-118.8004529,36.22016313,132,0.148473913,0.447764041,-0.077917351,-0.975412385,-2.576244639,-2.390567084,-2.358758607,-2.647332199
6,109,California,Tuolumne,-119.9547589,38.02759007,77,-1.459296654,-1.287884237,-1.619909646,-1.670910161,-2.071008707,-1.894494123,-2.187625334,-2.265851394
6,111,California,Ventura,-119.0835865,34.45609963,124,-0.515422939,-0.602094781,-0.437084029,-1.186826828,-3.960934164,-3.966626005,-4.501173639,-5.106970453
6,113,California,Yolo,-121.9010876,38.68663071,82,-12.20849632,-12.21131934,-12.39354098,-12.17750574,-14.71421993,-14.70208051,-14.51783924,-14.11163663
6,115,California,Yuba,-121.3512651,39.26901154,158,-8.155457588,-7.884041971,-8.459258587,-8.806616647,-10.22372976,-10.04092375,-10.27763366,-10.55619141
8,1,Colorado,Adams,-104.3378546,39.87363697,204,-14.22894587,-13.19419525,-15.06585726,-15.79835354,-14.9688045,-14.61865876,-15.65143155,-16.20244388
8,3,Colorado,Alamosa,-105.7883403,37.57292801,37,0.559170197,0.926707766,0.721111957,0.498225679,-0.317144717,-0.042249874,-0.035741199,-0.188296084
8,5,Colorado,Arapahoe,-104.3392806,39.64975033,197,-4.134127542,-3.892811886,-5.005142699,-5.590070896,-6.499493102,-6.243413634,-7.400391162,-8.144894916
8,7,Colorado,Archuleta,-107.0482817,37.1935394,57,-8.390968341,-8.389427909,-8.504886041,-8.47717996,-9.330769526,-9.310629433,-9.445091596,-9.454607703
8,9,Colorado,Baca,-102.5603802,37.31919596,21,-4.145423497,-4.232102063,-3.988679636,-5.085180845,-4.142624716,-4.161014262,-4.029137036,-5.029198533
8,11,Colorado,Bent,-103.0717289,37.95510409,8,-4.424714596,-4.29796523,-4.752940544,-4.721486636,-5.424416156,-5.278779196,-6.013024061,-5.927218848
8,13,Colorado,Boulder,-105.3577172,40.0924941,192,-3.20665368,-3.180380295,-4.002845335,-5.183005214,-5.649833372,-5.61700658,-6.45743279,-7.582287785
8,14,Colorado,Broomfield,-105.0526747,39.9541148,3,-7.584650082,-7.746048843,-7.082067447,-6.694666926,-10.48800804,-10.62405726,-10.18801982,-9.83719515
8,15,Colorado,Chaffee,-106.194136,38.74701793,53,-3.226652188,-3.186354914,-3.130217227,-3.206862558,-3.312261626,-3.205710455,-3.304053473,-3.513386079
8,17,Colorado,Cheyenne,-102.603561,38.82791999,3,6.328585062,6.22545779,6.134297842,5.476959347,6.689497578,6.651802395,6.360755829,5.42322134
8,19,Colorado,Clear Creek,-105.6443967,39.68914051,1,4.895025126,4.712091589,4.90440906,4.826104395,4.996012806,4.914349799,4.972366031,4.91050351
8,21,Colorado,Conejos,-106.191609,37.20071103,58,6.90272312,7.20570607,6.710329059,6.371401734,5.763403323,5.880834081,5.756602309,5.449895869
8,23,Colorado,Costilla,-105.4282245,37.27810278,4,-14.98313225,-15.05421238,-14.8769342,-15.37089257,-16.29603265,-16.35575076,-16.03439589,-16.45058239
8,25,Colorado,Crowley,-103.7844709,38.32658625,25,-5.194277124,-5.237321743,-5.68810927,-5.642023855,-6.504048051,-6.492882699,-7.337392592,-7.271997781
8,27,Colorado,Custer,-105.3675288,38.10868991,42,4.844475483,4.97525841,4.772361117,4.676888237,3.867665448,4.02486946,3.903460852,3.934199335
8,29,Colorado,Delta,-107.8629055,38.86136561,319,-13.3252877,-11.84563243,-13.00339281,-13.50606048,-14.43357554,-13.76518284,-14.05977822,-14.25185058
8,31,Colorado,Denver,-104.8757816,39.7619852,7,-3.32943013,-3.750433849,-3.24683788,-3.223163369,-5.74129217,-6.049018881,-5.793139842,-5.861381125
8,33,Colorado,Dolores,-108.5173652,37.75171387,26,2.793921739,2.900725637,2.685968986,2.354448358,1.994849403,2.053752764,1.918485421,1.56273318
8,35,Colorado,Douglas,-104.9293389,39.32977007,270,-3.361101159,-3.216956442,-3.529640622,-4.209382401,-5.809332003,-5.683380105,-5.870074924,-6.235768332
8,37,Colorado,Eagle,-106.6953169,39.62783456,31,-3.314088767,-3.376599937,-3.151337781,-3.084804317,-3.251400235,-3.282227584,-3.178484924,-3.183323247
8,39,Colorado,Elbert,-104.1357458,39.28652674,481,5.836427216,5.968107293,5.049218933,4.970916816,6.365521878,6.468320712,5.370498609,5.304673406
8,41,Colorado,El Paso,-104.5253666,38.83211294,376,-1.105199176,-0.653186009,-1.997754444,-2.144172285,-2.890477982,-2.52448435,-3.749676566,-4.027657122
8,43,Colorado,Fremont,-105.4395183,38.47306441,140,-2.950819042,-2.914439702,-3.472459898,-3.710843808,-4.348463044,-4.279296005,-4.696872753,-4.823818004
8,45,Colorado,Garfield,-107.9039721,39.59932285,133,-4.810474106,-4.308969904,-4.71355842,-4.671881624,-5.549317715,-5.24702681,-5.52143137,-5.448660922
8,47,Colorado,Gilpin,-105.5226035,39.85754291,9,6.43096831,6.377313475,6.282629416,6.368442769,6.690018043,6.612300699,6.594366418,6.588565435
8,49,Colorado,Grand,-106.118329,40.10263561,39,2.037849774,2.118340674,1.64290125,1.514978452,2.152363856,2.243819104,1.800559617,1.694981734
8,51,Colorado,Gunnison,-107.0315903,38.66674792,36,0.396766718,0.409407629,0.373769788,0.29906419,0.418205719,0.44966464,0.394504234,0.339165861
8,53,Colorado,Hinsdale,-107.3003019,37.8212848,0,-4.50117223,-4.50718426,-4.485490887,-4.492210534,-4.41386758,-4.432789366,-4.424273249,-4.432041764
8,55,Colorado,Huerfano,-104.9606192,37.6846755,60,-0.381660903,-0.206623599,-0.603053716,-0.560441942,-1.124976406,-0.869456547,-1.277296941,-1.228665924
8,57,Colorado,Jackson,-106.34279,40.66644568,16,-9.592589389,-9.639074494,-8.669748196,-8.508360558,-9.819112482,-9.826037885,-9.057308649,-8.792684295
8,59,Colorado,Jefferson,-105.2504639,39.58643967,145,-3.384990307,-3.327610948,-3.278858172,-3.389933723,-5.426045264,-5.422015817,-5.376920316,-5.688691029
8,61,Colorado,Kiowa,-102.740235,38.43264582,10,-5.099016773,-5.079970588,-6.230612377,-6.372705341,-5.96580971,-6.077468635,-7.062136346,-7.447361382
8,63,Colorado,Kit Carson,-102.6029574,39.30550367,24,-3.566655745,-3.637438342,-4.045667804,-4.320909411,-1.933938524,-1.808303749,-2.443255892,-3.369300564
8,65,Colorado,Lake,-106.3447702,39.20249265,0,6.09919601,6.105685683,6.057126778,6.320588448,6.413411807,6.396344892,6.389337614,6.530262117
8,67,Colorado,La Plata,-107.8433298,37.28655364,237,-10.18224038,-9.472524639,-10.27401046,-10.52393085,-11.36995812,-10.95886733,-11.44208493,-11.49544072
8,69,Colorado,Larimer,-105.4611355,40.66639527,419,-6.464193258,-6.375676555,-6.510324765,-7.336829257,-9.018912993,-8.911146865,-8.988388129,-9.698594439
8,71,Colorado,Las Animas,-104.0386347,37.31579668,53,1.51298128,1.580773441,1.176176649,1.169442788,1.12281168,1.249920682,0.816802645,0.78106233
8,73,Colorado,Lincoln,-103.5139667,38.98808429,40,3.31627635,3.473325937,3.923553786,2.681857973,4.1752345,4.322233855,4.21095265,2.943957341
8,75,Colorado,Logan,-103.1101258,40.72467085,82,-2.568841398,-2.616616268,-2.5990875,-3.124806895,-1.821537933,-1.738208671,-1.8154916,-2.483219734
8,77,Colorado,Mesa,-108.4664456,39.01830412,614,-9.130814696,-8.565886353,-9.072838079,-9.612380797,-10.5235507,-10.26174826,-10.54636564,-10.78478469
8,79,Colorado,Mineral,-106.9241352,37.66894728,2,4.330260782,4.394855127,4.212836006,4.189041961,4.026514541,4.075633883,3.959385924,3.951351941
8,81,Colorado,Moffat,-108.2074436,40.61839459,77,-6.694570289,-6.692655079,-6.75870461,-6.858276307,-7.187388811,-7.18747299,-7.1974411,-7.279884446
8,83,Colorado,Montezuma,-108.5965835,37.33857266,165,-9.287747829,-9.168418706,-8.958591585,-9.027621773,-10.11437844,-10.11971502,-9.786173293,-9.947097715
8,85,Colorado,Montrose,-108.2692462,38.40222729,161,-3.337280372,-2.496324351,-2.664168217,-3.019644055,-4.117939605,-3.544032683,-3.542756409,-3.613660383
8,87,Colorado,Morgan,-103.8097385,40.26266004,82,0.408254274,0.459058236,0.163201402,-0.625676006,1.02973778,0.868919171,0.662985997,-0.097785013
8,89,Colorado,Otero,-103.7165198,37.9025924,46,2.681176314,2.705263636,2.320252091,2.235072196,1.404614166,1.541235834,0.986767557,0.917551734
8,91,Colorado,Ouray,-107.7692714,38.15546447,11,2.871152747,2.944083259,2.633969281,2.637515721,2.73536454,2.73783791,2.538455914,2.467404748
8,93,Colorado,Park,-105.7171739,39.11936275,61,3.17026012,3.137942287,3.11792297,3.113549281,2.903137639,2.801851914,2.782712961,2.781427856
8,95,Colorado,Phillips,-102.3576019,40.59397039,15,-0.454733223,-0.023507629,-0.507746294,-0.975654168,0.238033027,0.41756061,0.226230501,-0.010382261
8,97,Colorado,Pitkin,-106.9165829,39.21709061,15,-1.898865201,-1.884324495,-2.02541717,-2.038692084,-1.897186288,-1.898643597,-2.000015843,-2.02482268
8,99,Colorado,Prowers,-102.3933598,37.95519478,17,-2.978700747,-3.223169851,-4.415631541,-4.345885865,-4.218824775,-4.39041591,-5.561246667,-5.590348698
8,101,Colorado,Pueblo,-104.5127358,38.17352404,140,-13.2823563,-13.23619306,-14.23170384,-14.72152487,-15.33445786,-15.27376113,-15.66559294,-15.61644899
8,103,Colorado,Rio Blanco,-108.2170714,39.97984455,39,-7.403282162,-7.392854802,-7.327033186,-7.255216213,-7.871434825,-7.856502532,-8.03657125,-8.010478944
8,105,Colorado,Rio Grande,-106.3832298,37.58250597,21,-10.12879691,-8.957734607,-10.19600101,-10.43992349,-11.81483327,-11.1532068,-11.69919674,-11.93709537
8,107,Colorado,Routt,-106.9912622,40.48513167,136,-0.823277612,-0.857297905,-0.949786582,-1.042038512,-1.346965887,-1.36352548,-1.453444727,-1.520143583
8,109,Colorado,Saguache,-106.2814868,38.08048916,49,0.754459771,0.746449549,0.632816022,0.075094411,-0.364620644,-0.346231387,-0.368337866,-0.79887715
8,111,Colorado,San Juan,-107.6761567,37.76402773,0,5.139533408,5.102098775,4.931127807,4.933607285,4.973315127,4.969216701,4.845391384,4.845495866
8,113,Colorado,San Miguel,-108.4058587,38.00380288,9,-1.271369116,-1.135995611,-1.665207077,-1.728665185,-1.406375969,-1.321718396,-1.692771808,-1.802557881
8,115,Colorado,Sedgwick,-102.3518248,40.87591672,11,0.686296882,0.862138823,0.718403239,0.42599638,0.703450963,0.717002962,0.793299153,0.631876047
8,117,Colorado,Summit,-106.1163756,39.63419284,14,5.780350546,5.854031197,5.726309318,5.758105408,6.36273741,6.420480944,6.342455638,6.323637893
8,119,Colorado,Teller,-105.1617453,38.88239624,42,1.044912627,1.098623535,1.008006781,0.659327411,-0.029102935,0.004213604,-0.028775889,-0.384940381
8,121,Colorado,Washington,-103.2012652,39.97101957,31,-6.918634639,-6.590379715,-7.116040356,-8.071926494,-6.151239718,-5.91191711,-6.268154972,-7.428019535
8,123,Colorado,Weld,-104.3924503,40.55482956,913,-6.709030521,-6.833760145,-6.223301881,-7.03154922,-6.662173544,-6.721884257,-6.33995969,-7.105910358
8,125,Colorado,Yuma,-102.4242522,40.00293014,57,-0.369447754,-0.253397385,-0.490381698,-0.823698648,-0.002567829,0.070098501,-0.133263469,-0.504146277
10,1,Delaware,Kent,-75.56861927,39.0859818,240,-15.01126569,-14.0678849,-16.09720992,-16.36475852,-18.01125931,-17.42811523,-18.53001986,-18.71027643
10,3,Delaware,New Castle,-75.65269639,39.57683174,64,-0.21767428,-0.424319145,-1.702739667,-2.293100543,-3.428146675,-3.531211608,-4.288589717,-4.530123835
10,5,Delaware,Sussex,-75.39004582,38.66056489,500,-1.072006854,0.000997443,-0.64349696,-0.547979905,-3.608731008,-2.696018858,-3.320222462,-3.28366879
12,1,Florida,Alachua,-82.35771945,29.6747486,271,3.136982721,3.104158843,2.694904492,1.840675582,2.594715036,2.636059306,2.031120855,1.183452699
12,3,Florida,Baker,-82.28461914,30.33110636,91,5.358529017,5.071445123,4.910777594,4.889274055,5.338417028,5.0341112,4.882789792,4.83219264
12,5,Florida,Bay,-85.62025387,30.26523247,42,4.594153343,4.882228506,4.889513396,5.019591984,4.720476834,5.11963807,4.933590634,5.140556213
12,7,Florida,Bradford,-82.16874424,29.94996591,70,5.674189845,6.916065726,4.787413137,4.122794764,5.145044356,6.161529227,4.350635903,3.938741618
12,9,Florida,Brevard,-80.73230401,28.29371128,94,1.028260027,1.497151066,0.229315996,0.128877243,1.269904156,1.682938346,0.54947512,0.394204314
12,11,Florida,Broward,-80.4870727,26.1523155,81,2.048001026,2.117899673,2.129528606,2.139232058,2.349500862,2.385595792,2.408650027,2.404983321
12,13,Florida,Calhoun,-85.19717153,30.40603533,40,6.320902304,7.177643797,6.450434651,6.457322828,6.459565671,7.424444433,6.578252142,6.532930523
12,15,Florida,Charlotte,-81.91136336,26.90575479,37,2.08890536,2.493907116,1.440039759,1.378691685,2.295560069,2.650255137,1.685106146,1.65339583
12,17,Florida,Citrus,-82.47940981,28.84889589,153,2.453729005,2.487084832,2.444155686,2.057130948,2.381950541,2.407039572,2.347344622,1.972703142
12,19,Florida,Clay,-81.85786283,29.98306251,95,1.235574447,1.649738042,-0.228353254,-0.473157227,0.681725606,1.155539354,-0.788189474,-0.998217257
12,21,Florida,Collier,-81.34741522,26.11083916,41,0.390014329,0.459027264,0.661899137,1.060950412,0.806620461,0.865090257,0.936342372,1.175843764
12,23,Florida,Columbia,-82.62153288,30.22424687,176,0.873137936,1.380546477,0.546365655,0.494491819,0.80173288,1.259351116,0.597370051,0.620358585
12,27,Florida,DeSoto,-81.80949802,27.18635976,58,2.985419946,2.643043641,2.268818999,2.133975327,3.199463011,2.924449789,2.445176099,2.305437924
12,29,Florida,Dixie,-83.15870396,29.60863634,30,-0.81231369,-0.407081207,-0.279150061,-0.069924663,-0.740726914,-0.404248112,-0.295049251,-0.083202294
12,31,Florida,Duval,-81.67145027,30.33131047,56,0.195765828,0.336465914,0.249468457,0.414801227,0.249346631,0.419489658,0.347206989,0.533210833
12,33,Florida,Escambia,-87.36298817,30.66896699,67,4.3294229,4.536498505,3.87546059,3.926608978,4.703037645,4.936800284,4.401382984,4.273036933
12,35,Florida,Flagler,-81.31356336,29.46140046,14,3.68710609,4.860089128,3.803836064,3.321691413,3.757328645,4.782683873,3.746901965,3.277361744
12,37,Florida,Franklin,-84.81368586,29.87655538,9,1.925497265,1.805734502,2.770362623,3.43421769,2.312440541,2.251455287,3.052566234,3.630090198
